element,GW,expected_goals
608,27,0.106223
608,28,0.051107
608,29,0.858649
608,30,0.200661
608,31,0.645105
608,32,0.030740
608,33,0.456392
608,34,0.540600
608,35,0.120286
608,36,0.349855
608,37,0.436190
608,38,0.069151
609,4,0.036407
609,5,0.138721
609,7,0.110186
609,19,0.343050
610,11,0.057169
610,26,0.141178
610,29,0.117483
610,30,0.022923
611,1,0.618986
611,3,0.027274
611,4,0.070703
611,6,0.027877
611,7,0.040180
611,11,0.020083
611,21,0.049884
611,24,0.058194
611,27,0.491334
611,31,0.253987
611,34,0.804326
615,9,0.006823
615,10,0.064947
615,19,0.019591
615,23,0.058922
615,24,0.117783
616,5,0.079475
616,8,0.282026
616,9,0.024069
616,12,0.013703
616,14,0.020263
616,16,0.045488
616,17,0.402645
616,19,0.016469
616,21,0.107116
616,22,0.144546
616,23,0.103826
616,30,0.065703
616,32,0.126328
616,33,0.244064
616,35,0.017265
616,36,0.158706
616,37,0.919530
616,38,0.062005
617,4,0.140724
617,5,0.035293
617,6,0.166651
617,7,0.599589
617,8,0.058778
617,9,0.546984
617,12,1.221490
617,15,0.048078
617,16,0.066081
617,17,0.416261
617,19,0.097022
617,21,0.083224
617,22,1.214769
617,23,0.199747
617,24,0.971608
617,25,1.313534
617,30,0.300307
617,31,0.072319
617,34,0.740092
617,36,0.069557
617,37,0.131661
617,38,0.091907
618,31,0.045289
620,4,0.042423
620,7,0.024074
620,19,0.010491
621,15,0.085447
621,16,0.837772
621,17,0.101156
621,18,0.358343
621,19,0.307592
621,20,0.205767
621,23,0.093040
624,3,0.309436
624,13,0.034156
624,16,0.025511
624,22,0.048447
624,28,0.044806
626,19,0.032571
626,24,0.058237
626,28,0.022473
626,37,0.277847
626,38,0.920493
627,27,0.067844
630,3,0.070838
630,4,0.146337
630,10,0.210300
630,11,0.031973
630,12,0.072542
630,13,0.025949
630,14,0.050980
630,15,0.057761
630,16,0.022693
630,18,0.163919
630,19,0.133231
630,20,0.307264
630,21,0.125966
630,22,0.045749
630,23,0.549038
630,24,0.133675
630,25,0.098072
630,27,0.066749
630,28,0.958976
630,29,0.081791
630,30,0.021627
630,31,0.170560
630,32,0.089032
630,33,0.320689
630,35,0.035508
630,36,0.130405
631,1,0.040663
631,3,0.069578
631,5,0.335919
631,6,0.199841
631,7,0.673324
631,8,0.099040
631,9,0.339142
631,13,0.551445
631,14,0.122776
631,18,0.131716
631,19,0.044759
631,20,0.150521
631,23,0.071748
632,26,0.044865
633,17,0.022407
633,27,0.508645
633,28,0.040672
633,36,0.311810
635,13,0.021943
635,14,0.138815
635,15,0.085994
635,17,0.352221
635,18,0.120103
635,19,0.237348
635,20,0.070396
638,2,0.033574
638,6,0.017415
638,7,0.074627
638,18,0.012204
638,19,0.016978
638,21,0.011503
638,24,0.117385
638,25,0.012132
638,34,0.153545
638,36,0.010551
639,1,0.054110
639,8,0.443257
639,9,0.088077
639,32,0.044814
639,37,0.262340
641,19,0.189072
642,4,0.059136
642,7,0.013723
642,8,0.065750
642,9,0.027385
642,10,0.035289
642,12,0.093394
642,22,0.015051
642,23,0.055221
642,25,0.085451
642,27,0.595395
642,28,0.068270
643,2,0.020547
643,33,0.023224
644,10,0.033431
644,11,0.042234
644,20,0.087933
644,21,0.013185
644,24,0.129411
644,25,0.014965
644,28,0.039974
644,34,0.103532
644,35,0.080085
644,36,0.045541
645,3,0.060750
645,13,0.009942
645,23,0.321408
645,35,0.034914
645,37,0.127828
655,19,0.055127
655,21,0.117962
655,22,0.045851
655,35,0.137418
655,36,0.051096
655,37,0.047127
657,2,0.039828
657,8,0.159694
657,9,0.110515
657,10,0.017106
660,7,0.074498
660,8,0.151720
660,9,0.019048
660,11,0.039066
660,16,0.122991
660,17,0.055487
660,18,0.029530
660,19,0.027422
660,20,0.097963
660,21,0.123427
660,22,0.103076
660,23,0.059264
660,24,0.076077
660,25,0.009330
660,27,0.286871
660,29,0.304977
660,30,0.108778
660,31,0.183164
660,33,0.072479
660,34,0.011559
660,35,0.058701
660,36,0.048265
660,37,0.055968
660,38,0.219025
661,8,0.524419
661,10,0.114790
661,13,0.719349
661,15,0.152910
661,16,0.049453
661,18,0.050170
661,19,0.613687
661,20,0.084090
661,22,0.161061
661,23,0.900099
661,24,0.031587
661,26,0.051324
661,28,0.021188
661,30,0.018509
661,32,0.024050
661,34,0.061239
661,35,0.180457
661,36,0.056783
662,3,0.399186
662,25,0.311043
662,27,0.283295
662,28,0.080081
662,30,0.033234
662,31,0.062098
662,33,0.029455
662,36,0.060042
662,38,0.113289
663,2,0.018925
663,3,0.015192
663,4,0.131532
663,5,0.076471
663,6,0.114826
663,7,0.070654
663,8,0.020896
663,9,0.032471
663,10,0.013557
663,11,0.024204
663,12,0.227774
663,14,0.010551
663,16,0.014781
663,17,0.035311
663,19,0.131757
663,21,0.108517
663,23,0.055298
663,25,0.095723
663,26,0.009769
663,28,0.420616
663,30,0.050795
663,31,0.054279
663,32,0.053414
663,34,0.182789
663,36,0.105637
663,37,0.034516
663,38,0.109156
664,2,0.018630
664,3,0.957020
664,5,0.488317
664,7,0.083974
664,8,0.084847
664,9,0.073260
664,11,0.027509
664,12,0.137263
664,13,0.023745
664,14,0.056313
664,15,0.548069
664,16,0.024795
664,17,0.085084
664,18,0.041192
664,19,0.012254
664,20,0.078191
664,21,0.699778
664,22,0.699778
664,23,0.133776
664,25,0.057165
664,26,0.080776
664,29,0.137434
664,31,0.033193
664,32,0.171226
664,33,0.225019
664,36,0.087673
664,37,0.118182
666,6,0.073952
666,23,0.043826
666,28,0.113270
668,14,0.101959
668,17,0.017841
668,19,0.067264
668,20,0.038136
668,24,0.014631
668,25,0.040674
668,33,0.097770
668,38,0.024190
672,3,0.153132
672,5,0.050712
672,6,0.141113
672,7,0.090126
672,8,0.108828
672,9,0.015254
672,10,0.856449
672,11,0.365470
672,14,0.024386
672,18,0.340816
672,28,0.365207
672,29,0.441249
672,30,0.223172
672,31,0.061211
672,33,0.077233
672,37,0.091522
674,3,0.068587
674,4,0.145432
675,6,0.074708
675,13,0.063997
675,23,0.135774
675,24,0.033699
675,25,0.061407
676,11,0.023137
676,14,0.070542
676,19,0.057438
676,20,0.207337
676,21,0.013960
676,27,0.059519
676,28,0.183707
676,29,0.090003
676,33,0.014190
676,38,0.082149
677,10,0.115091
678,5,0.098277
678,7,0.195828
678,9,0.194837
678,11,0.199461
678,12,0.095050
678,13,0.086831
678,14,0.261647
678,21,0.186082
678,24,0.059671
678,25,0.138563
678,26,0.038491
678,27,0.145805
678,28,0.081487
678,30,0.093322
678,31,0.194108
678,33,0.565150
678,34,0.306618
678,35,0.042815
678,36,0.068517
678,37,0.209629
678,38,0.203612
679,8,0.077986
679,35,0.031894
683,4,0.311163
688,5,0.023153
688,6,0.042501
688,7,0.116539
688,18,0.140357
688,22,0.314276
688,23,0.358598
688,29,0.108175
688,34,0.063795
688,36,0.060477
689,8,0.050714
689,9,0.044213
689,11,0.659244
689,12,0.061823
689,13,0.022088
689,14,0.209067
689,15,0.032800
689,17,0.436304
689,18,0.129688
689,19,0.024618
689,23,0.171960
689,24,0.113626
689,25,0.091383
689,26,0.173919
689,27,0.728675
689,28,0.375819
689,29,0.084995
689,30,0.091558
689,31,0.126161
689,32,0.095242
689,33,0.130428
689,34,0.047868
689,35,0.031383
689,36,0.023706
689,37,0.663785
689,38,0.138640
690,8,0.045882
690,10,0.136713
690,14,0.035581
690,18,0.049399
690,27,0.074755
690,28,0.125419
690,30,0.050241
690,31,0.071729
690,33,0.080904
690,37,0.015810
690,38,0.023955
691,4,0.249892
691,6,0.432208
691,7,0.501833
691,8,0.420514
691,9,0.005672
691,12,0.092319
691,14,0.145989
691,15,0.276651
691,16,0.047233
691,17,0.466603
691,19,0.101080
691,22,0.630535
691,25,0.016830
691,26,0.105888
691,27,1.406850
691,28,0.092118
691,30,0.567942
691,31,0.020858
691,33,1.007899
693,4,0.406722
693,6,0.122994
693,7,0.044210
693,12,0.020082
693,13,0.036388
696,7,0.066077
696,8,0.417027
696,10,0.050848
696,14,0.018419
696,15,0.050428
696,17,0.036905
696,20,0.072175
696,25,0.118964
696,28,0.063893
696,29,0.013128
696,30,0.015738
696,32,0.008576
696,35,0.534805
696,38,0.064033
699,22,0.088499
699,24,0.579757
699,25,0.071723
699,27,0.092609
699,31,0.071616
700,5,0.570163
700,6,0.435248
700,7,0.747318
700,9,0.263382
700,10,0.063635
700,12,0.203548
700,13,0.032836
700,24,0.377682
700,25,0.087324
700,26,0.240471
700,27,0.076071
700,28,0.244890
700,33,0.110683
700,38,0.058266
701,9,0.061034
701,12,0.022219
701,13,0.079792
701,14,0.040188
701,19,0.017273
701,20,0.057213
703,11,0.075165
704,27,0.061285
704,28,0.287498
704,30,0.047390
705,11,0.331722
705,12,0.721702
705,13,0.225078
705,15,0.221461
705,19,0.043795
705,20,0.041230
705,22,0.033713
705,23,0.099971
705,24,0.061943
705,28,0.267256
705,33,0.063357
706,5,0.044715
706,8,0.439738
706,9,0.065363
706,15,0.052164
706,17,0.006259
708,8,0.681786
708,9,0.058649
708,10,0.023560
708,11,0.019010
708,14,0.049478
708,16,0.037549
708,17,0.152394
708,19,0.083778
708,20,0.028799
708,21,0.022861
708,25,0.038705
708,31,0.073169
708,34,0.050223
708,35,0.150696
708,36,0.077027
708,38,0.027383
709,9,0.019836
709,14,0.033148
709,37,0.014795
711,33,0.074726
712,6,0.035005
712,7,0.020550
712,8,0.029075
712,9,0.069583
712,10,0.053549
712,11,0.496750
712,12,0.027919
712,20,0.418343
712,24,0.051805
712,25,0.064796
712,26,0.011015
712,27,0.143428
712,29,0.068144
712,32,0.026745
712,33,0.048162
713,5,0.043066
713,7,0.015443
713,9,0.551987
713,10,0.083324
713,29,0.053671
713,30,0.019286
714,6,0.055512
714,12,0.048032
714,15,0.021434
714,24,0.054148
714,27,0.034245
714,28,0.388525
714,29,0.595113
714,30,0.060947
714,31,0.147909
714,32,0.015311
715,5,0.083799
715,11,0.066932
715,12,0.034842
715,17,0.105599
715,19,0.378435
715,23,0.126639
715,24,0.025180
715,25,0.137660
715,27,0.167250
715,36,0.125230
716,30,0.042711
716,31,0.073160
716,33,0.371844
716,35,0.101411
727,12,0.091861
727,15,0.029245
727,16,0.016287
727,18,0.700844
727,19,0.197245
727,24,0.016684
727,25,0.121996
727,27,0.045512
727,29,0.038875
727,30,0.032106
727,36,0.016353
741,35,0.064818
742,37,0.018586
750,27,0.054295
750,34,0.045797
757,21,0.148766
757,22,0.063715
757,25,0.348150
757,28,0.037681
757,30,0.098504
757,31,0.029026
757,32,0.104206
775,21,0.960284
775,22,0.027095
775,23,0.058504
775,28,0.061959
775,30,0.947705
775,32,0.183592
775,33,0.436378
775,34,1.129612
775,35,0.341318
775,36,0.930579
775,37,0.135680
775,38,0.359034
776,21,0.212256
776,22,0.334983
776,24,0.052794
776,25,0.136402
776,27,1.042282
776,28,0.396375
776,29,0.740875
776,30,0.406658
776,31,0.060037
776,32,0.021032
776,33,0.469465
777,29,0.067459
792,26,0.193092
792,28,0.452151
792,30,0.096814
792,35,0.021912
792,36,0.089864
792,37,0.759685
798,28,0.060772
798,31,0.031359
799,24,0.083117
799,33,0.037152
801,24,0.032252
801,30,0.057656
801,33,0.102045
803,23,0.120902
803,26,0.118122
803,27,0.063963
803,29,0.036476
803,32,0.309435
803,33,0.031186
803,34,0.249357
803,35,0.069498
804,24,0.662341
804,26,0.052958
804,28,1.124176
804,33,0.111731
804,34,0.509144
804,35,0.627470
804,37,0.048990
804,38,0.556688
805,24,0.012474
805,29,0.092680
805,33,0.028361
805,34,0.156328
805,35,0.016150
805,36,0.058305
805,38,0.011337
806,27,0.091063
806,30,0.073359
806,31,0.011306
806,37,0.034738
806,38,0.010713
807,26,0.033498
807,27,0.038364
807,30,0.022148
807,33,0.084628
807,34,0.072988
807,35,0.020177
807,37,0.055037
816,34,0.012451
816,35,0.008883
816,37,0.008797
816,38,0.252736
823,28,0.019972
829,37,0.579095
836,30,0.041713
836,31,0.091456
