element,GW,expected_goals
614,30,0.023535
614,31,0.202859
614,32,0.152896
614,34,0.060154
614,35,0.088409
614,36,0.106956
614,37,0.047976
616,17,0.216600
617,9,0.105467
617,12,0.023177
617,13,0.077269
617,14,0.017974
617,15,0.050388
617,18,0.361617
617,20,0.510398
617,30,0.161847
617,33,0.608353
618,10,0.112139
618,16,0.166445
618,19,0.440617
618,25,0.648750
618,26,0.372459
618,29,0.099852
618,30,0.026562
618,34,0.699847
618,35,0.177361
618,36,0.498561
619,17,0.122207
619,18,0.066323
619,19,0.358187
619,20,0.636803
619,21,0.062229
619,22,0.084468
619,23,0.073953
619,25,0.035482
619,32,0.017398
619,34,0.198295
623,9,0.417595
623,19,0.040462
623,32,0.507800
623,33,0.016661
624,11,0.017841
624,16,0.378209
624,17,0.351268
624,18,0.064265
624,20,0.090351
624,22,0.077728
625,9,0.050730
625,11,0.081274
625,12,0.180629
625,13,0.710217
625,14,0.222122
625,17,0.095845
625,18,0.074500
625,19,0.118801
625,23,0.083040
625,30,0.281456
625,31,0.213054
625,33,0.076377
625,35,0.469338
625,37,0.037048
628,18,0.156382
628,19,0.039645
628,21,0.118807
628,23,0.178050
628,26,0.012984
628,27,0.084540
628,38,0.013718
629,14,0.027876
629,16,0.013475
659,26,0.066534
661,19,0.377753
661,20,0.217408
661,21,0.054714
661,36,0.025565
661,37,0.173260
661,38,0.019949
662,16,0.045600
679,24,0.029255
679,26,0.108014
679,33,0.473382
679,34,0.121286
679,37,0.251136
680,20,0.058445
680,21,0.816378
680,22,0.022255
680,23,0.841580
680,24,0.741241
680,25,0.413336
680,26,0.450720
680,27,0.083722
680,29,0.057727
680,30,0.028112
680,31,0.783619
680,32,0.277123
680,33,0.053285
680,34,0.238784
680,35,0.083954
680,36,0.101982
680,37,0.008308
680,38,0.857087
681,19,0.056274
681,20,0.041383
681,21,0.031435
681,23,0.049770
681,29,0.008810
682,19,0.049850
682,20,0.109713
682,22,0.047028
682,23,0.086492
682,24,0.359401
682,25,0.007223
682,26,0.207058
682,28,0.045141
682,29,0.055099
682,30,0.137447
682,31,0.065080
682,32,0.143610
682,35,0.123428
684,22,0.243056
684,24,0.051369
686,23,0.038928
686,25,0.086137
686,28,0.356553
686,30,0.461997
688,24,0.121696
688,27,0.190235
688,29,0.441921
688,32,0.414638
688,34,0.024040
688,36,0.056532
689,21,0.398710
689,22,0.095269
689,23,0.082785
689,28,0.071757
689,35,0.447099
690,19,0.413764
690,23,0.464402
690,24,0.410197
690,25,0.079279
690,26,0.114293
690,27,0.334934
690,28,0.222330
690,29,0.534838
690,30,0.191870
690,35,0.107745
690,36,0.309758
690,37,0.080112
690,38,0.608387
691,20,0.045622
691,21,0.116337
691,22,0.057754
691,23,0.093980
691,25,0.010937
691,38,0.094777
693,22,0.007880
693,23,0.120306
693,26,0.257114
693,27,0.039528
693,28,0.019456
693,29,0.013892
693,31,0.148687
693,32,0.158012
693,33,0.036844
693,35,0.596972
693,36,0.013086
693,37,0.260254
693,38,0.046615
694,20,0.184976
694,21,0.039284
694,22,0.048655
694,28,0.026929
694,29,0.132230
694,32,0.037178
694,33,0.028205
694,34,0.064073
698,20,0.011371
698,25,0.018829
698,28,0.048814
698,30,0.023953
698,31,0.038311
698,33,0.027350
698,35,0.017791
699,21,0.322546
699,24,0.036928
699,25,0.019138
699,27,0.067276
699,29,0.622804
699,31,0.078185
699,37,0.572556
700,24,0.050188
700,26,0.132633
700,38,0.042392
701,20,0.066191
701,22,0.050645
701,24,0.740168
701,27,0.058536
701,29,0.067609
701,35,0.040293
701,36,0.439474
701,37,0.094267
701,38,0.448316
703,21,0.012623
703,29,0.157241
703,30,0.028579
703,31,0.023634
703,33,0.169103
703,34,0.490384
703,35,0.454907
703,36,0.162788
704,21,0.122318
704,22,0.088058
704,23,0.014289
704,24,0.228780
704,25,0.679525
704,28,0.878468
704,31,0.051279
704,32,0.061273
704,37,0.165859
705,21,0.341275
705,22,0.242334
705,23,0.098440
705,25,0.069207
705,26,0.557727
705,27,0.508802
705,28,0.107964
705,29,0.093576
705,31,0.166376
705,32,0.049196
705,34,0.036678
705,35,0.622710
705,36,0.012547
705,38,0.061144
708,23,0.091519
708,24,0.034007
708,29,0.050933
708,33,0.105391
708,34,0.248536
708,35,0.229250
708,38,0.125483
709,23,0.077144
709,30,0.029574
710,38,0.088872
711,23,0.068809
711,24,0.028110
711,26,0.021874
711,27,0.541298
711,28,0.018203
713,31,0.150152
713,32,0.065843
713,36,0.033460
713,37,0.313384
714,22,0.203534
714,27,0.043962
714,34,0.085136
715,22,0.764984
715,23,0.087890
715,24,0.106765
715,26,0.044092
715,28,0.049452
715,30,0.024869
715,32,0.529144
715,35,0.068498
716,38,0.012982
718,31,0.320387
718,33,0.042545
718,34,0.084155
718,35,0.199640
718,38,0.033085
719,29,0.011577
720,23,0.092034
720,25,0.050569
720,26,0.013517
720,28,0.107386
720,29,0.066961
720,33,0.046808
720,35,0.017923
720,36,0.073152
720,37,0.011037
720,38,0.053343
721,23,0.116820
721,28,0.011568
721,37,0.056943
723,23,0.025900
723,24,0.064911
723,25,0.055620
723,29,0.517584
724,22,0.011308
724,23,0.058646
724,25,0.050511
724,26,0.095179
724,28,0.108359
724,29,0.051162
724,33,0.032581
724,34,0.014036
724,35,0.050562
724,36,0.048603
724,38,0.036905
725,22,0.027562
725,24,0.074992
725,27,0.061807
726,25,0.017126
726,26,0.023278
726,31,0.016348
726,35,0.020044
726,38,0.019528
727,24,0.100651
727,26,0.375322
727,27,0.332530
727,28,0.102175
727,29,0.218382
727,31,0.049390
728,22,0.118530
728,29,0.177057
728,30,0.213117
728,34,0.121428
730,23,0.079291
730,25,0.022428
730,27,0.095732
730,29,0.079042
730,31,0.448640
730,33,0.112509
730,36,0.202955
730,37,0.084769
731,22,0.011355
731,23,0.215235
731,24,0.270286
731,25,0.022905
731,26,0.107122
731,27,0.107582
731,29,0.060148
731,30,0.038341
731,31,0.115792
731,33,0.031338
731,35,0.010742
731,36,0.042560
731,38,0.482468
732,22,0.033499
732,24,0.068245
732,25,0.112625
732,29,0.021583
732,31,0.059479
732,35,0.492224
732,36,0.056597
733,26,0.152579
733,28,0.440841
733,29,0.050704
733,30,0.105780
733,31,0.014354
733,32,0.057223
733,33,0.106730
733,34,0.012286
733,35,0.069723
733,37,0.064484
733,38,0.186852
734,25,0.122619
734,26,0.050868
734,27,0.687209
734,29,0.031665
741,38,0.057786
762,36,0.048404
